timestamp,nombre,genero,rango_edad,q1_raw,q2_raw,q3_raw,q4_raw,q5_raw,q6_raw,q7_raw,q8_raw,q9_raw,q10_raw,q11_raw,q12_raw,q13_raw,q14_raw,q15_raw,q16_raw,q17_raw,q18_raw,q19_raw,q20_raw,q21_raw,q22_raw,q23_raw,q24_raw,energia_score,percepcion_score,decision_score,estilo_score,tipo_resultante
2026-07-19T01:15:58.762Z,Karen del Rocío González Avalos,Femenino,23-27,4,3,4,4,3,2,4,1,3,3,3,3,2,4,5,2,4,2,4,2,4,3,4,2,2,3,3,5,ESTJ
2026-07-19T01:21:10.374Z,Andrea Villela Chaván,Femenino,18-22,3,1,4,2,3,1,1,2,4,4,5,2,4,1,4,3,4,2,4,5,2,1,5,1,6,2,6,4,ESTJ
2026-07-19T01:28:03.080Z,Perla Montserrat Perez Ramirez,Femenino,18-22,4,3,2,4,1,5,4,2,1,4,2,1,2,4,2,5,2,3,2,3,4,2,2,1,-5,0,-6,2,ISFJ
2026-07-19T01:28:32.131Z,Erika gabriela mejia avalos,Femenino,28-32,3,4,5,5,4,3,2,4,3,4,5,3,4,1,3,3,4,4,2,5,1,1,5,4,0,-1,3,-2,ENTP
2026-07-19T01:33:11.506Z,Luis Gerardo Jaramillo Sanchez,Masculino,18-22,2,1,2,4,2,5,3,3,2,4,2,4,1,4,2,4,4,2,3,1,5,5,5,1,-4,-4,-3,6,INFJ
2026-07-19T01:35:36.976Z,Dulce Alejandra Nuñez Soria,Femenino,18-22,4,1,5,4,4,2,2,3,4,4,2,5,2,5,4,2,4,5,2,5,3,1,2,5,6,-4,-2,-4,ENFP
2026-07-19T01:46:28.818Z,Edgar Ramon Ramirez Rodriguez,Masculino,18-22,4,4,3,1,3,2,4,3,4,3,4,2,5,1,5,2,4,4,5,1,4,2,3,2,3,4,7,7,ESTJ
2026-07-19T02:32:04.462Z,Alvaro Jesus Quintero Martinez,Masculino,23-27,4,2,4,4,3,1,2,4,2,3,1,3,2,1,4,1,3,2,4,5,3,1,4,5,4,-5,5,0,ENTJ
2026-07-20T04:54:51.949Z,Vanessa Arellano Rangel,Femenino,18-22,3,5,2,5,1,5,5,2,5,1,4,1,2,1,5,4,1,1,5,4,5,1,5,2,-9,10,2,8,ISTJ
2026-07-20T05:02:05.108Z,César Enrique Garay García,Masculino,18-22,1,5,3,5,1,5,3,2,5,2,3,4,3,4,3,3,4,4,3,3,4,3,4,2,-10,3,-1,3,ISFJ
2026-07-20T05:06:17.004Z,Ramón Arechar Rojas,Masculino,18-22,3,5,3,5,2,5,4,4,5,5,4,5,2,4,2,4,2,4,5,4,5,2,5,5,-7,-1,-6,4,INFJ
2026-07-20T05:13:25.651Z,Santiago Ronaldo Chávez Piñón,Masculino,18-22,3,4,2,4,1,5,4,2,5,2,4,3,2,2,4,4,4,4,3,3,4,3,5,2,-7,6,0,4,ISTJ
2026-07-20T05:27:20.203Z,Valeria Zavala Mojica,Femenino,18-22,3,5,3,3,2,4,2,3,4,4,3,4,3,4,3,3,3,3,4,2,4,2,3,3,-4,-2,-1,4,INFJ
2026-07-20T05:38:30.205Z,Juan José Pérez Hernández,Masculino,33+,2,1,5,4,1,4,4,3,2,4,4,5,4,2,4,4,4,2,4,4,3,2,3,2,-1,-2,4,2,INTJ
2026-07-20T06:10:15.976Z,Melany Lina,Femenino,18-22,4,3,1,1,1,2,3,2,5,1,3,4,4,3,5,3,4,3,3,3,4,2,5,2,0,4,4,5,ESTJ
2026-07-20T06:36:42.675Z,Janeth Michelle Manzano Trujillo,Femenino,18-22,3,3,3,3,2,5,3,2,5,3,3,3,5,5,3,4,3,3,2,4,3,5,4,5,-3,3,-1,-5,ISFP
2026-07-20T06:50:32.753Z,Ana lugo,Femenino,18-22,2,5,3,5,2,4,4,2,3,2,4,4,3,3,4,4,2,2,3,4,3,4,2,2,-7,3,0,-2,ISTP
2026-07-20T16:00:09.573Z,Juan Diego pardo,Masculino,18-22,4,3,2,2,1,4,4,4,4,4,3,5,4,4,3,4,4,4,4,5,5,5,5,4,-2,-2,-1,0,INFJ
2026-07-20T16:13:01.471Z,Gustavo Cruz Méndez,Masculino,18-22,3,4,3,3,2,3,4,4,5,3,3,2,3,4,4,5,3,3,4,3,3,4,4,2,-2,3,-2,2,ISFJ
2026-07-20T18:43:30.977Z,Cesar Abraham López Aguilar,Masculino,18-22,3,2,3,2,3,5,4,5,5,4,3,4,4,3,3,4,2,4,5,4,4,2,4,3,0,-1,-2,4,ENFJ
2026-07-20T18:54:38.572Z,Miguel Angel Alvarez Ibarra,Masculino,18-22,4,3,4,3,2,5,3,4,4,3,5,3,4,3,4,4,4,4,3,2,4,3,4,2,-1,2,1,4,ISTJ
2026-07-20T18:58:20.671Z,Valeria Rodríguez,Femenino,18-22,1,2,5,2,4,2,4,2,4,2,4,4,2,4,4,4,4,4,5,5,5,1,5,1,4,4,-2,8,ESFJ
2026-07-20T18:58:41.266Z,LUIS MANUEL,Masculino,18-22,3,4,2,5,1,5,3,4,4,3,3,3,1,4,3,5,2,5,4,4,4,2,4,3,-8,0,-8,3,ISFJ
2026-07-20T19:23:11.216Z,Uriel Yáñez Aguayo,Masculino,18-22,4,3,3,5,2,4,4,3,5,2,3,2,3,3,4,2,4,2,3,3,3,4,4,3,-3,5,4,0,ISTJ
2026-07-20T20:42:27.487Z,Rubí Chávez Piñon,Femenino,18-22,3,2,4,2,5,3,3,2,5,3,4,3,3,4,5,2,4,3,5,2,4,1,5,2,5,4,3,9,ESTJ
2026-07-20T21:24:56.881Z,Janittzy Fernanda Ortiz Trujillo,Femenino,18-22,5,3,2,3,5,3,3,2,4,3,2,3,3,2,4,3,3,3,2,2,4,5,2,2,3,1,2,-1,ESTP
2026-07-20T22:05:38.529Z,Brandon Gustavo,Otro,18-22,3,4,3,4,4,3,3,4,4,4,4,4,2,5,4,4,3,4,4,4,3,2,3,3,-1,-1,-4,1,INFJ
2026-07-20T22:20:58.085Z,Zahir Andrés Rodríguez Mora,Masculino,18-22,3,4,5,3,2,2,5,3,4,5,4,4,2,5,5,5,5,5,4,5,3,1,5,1,1,1,-3,5,ESFJ
2026-07-20T23:02:09.634Z,Alan Méndez,Masculino,23-27,3,4,4,4,1,4,4,2,4,3,4,4,3,3,5,3,3,3,4,3,4,2,3,3,-4,3,2,3,ISTJ
2026-07-20T23:23:06.193Z,Berenice Ortega,Femenino,18-22,3,4,1,2,2,4,3,2,4,3,3,2,2,4,4,3,3,3,4,3,4,2,3,2,-4,3,-1,4,ISFJ
2026-07-20T23:33:03.277Z,Hugo Rodríguez Hernández,Masculino,18-22,2,5,4,4,1,5,3,4,4,3,4,5,2,5,2,5,3,4,2,1,4,3,1,1,-7,-1,-7,2,INFJ
2026-07-20T23:39:18.617Z,Brayan Leonel Hernández Díaz,Masculino,18-22,4,4,4,5,3,4,4,3,3,4,3,4,3,4,4,3,5,3,2,3,2,3,4,3,-2,-1,2,-1,INTP
2026-07-20T23:42:58.565Z,Aurora,Femenino,33+,2,5,4,5,1,5,5,4,2,2,5,4,3,3,4,4,3,3,4,4,5,4,3,4,-8,2,0,0,ISTJ
2026-07-21T00:46:59.501Z,Fernanda Vargas,Femenino,18-22,4,4,3,4,1,5,5,3,3,4,4,3,4,3,3,3,4,3,2,2,3,2,5,2,-5,2,2,4,ISTJ
2026-07-21T01:26:17.433Z,Diego Arriaga Morales,Masculino,18-22,5,3,5,5,4,2,3,4,4,2,4,5,1,2,3,1,4,2,3,5,1,5,4,5,4,0,3,-7,ESTP
2026-07-21T01:31:23.103Z,Irving Baruk Largo Aguayo,Masculino,18-22,5,1,3,1,4,4,2,2,2,3,1,4,3,2,5,3,5,3,3,4,5,1,5,4,6,-4,5,4,ENTJ
2026-07-21T01:34:20.641Z,Ivonne Gonzalez Vazquez,Femenino,23-27,3,2,3,4,2,5,1,2,3,2,3,1,3,2,2,4,5,3,5,1,5,2,4,3,-3,2,1,8,ISTJ
2026-07-21T01:34:25.399Z,Mario Santiago Villanueva Guerrero,Masculino,18-22,5,3,5,2,2,4,3,1,3,1,3,3,1,5,3,4,4,2,5,1,5,3,3,2,3,4,-3,7,ESFJ
2026-07-21T01:38:34.267Z,Adriana Guadalupe Camacho Flores,Femenino,18-22,2,4,1,3,2,5,5,2,4,1,3,2,4,1,3,1,4,3,5,2,3,1,5,2,-7,7,6,8,ISTJ
2026-07-21T01:43:37.003Z,María Elena piñón Rodríguez,Femenino,33+,3,5,1,5,2,3,4,3,2,2,4,3,4,3,4,3,4,3,4,3,4,4,4,3,-7,2,3,2,ISTJ
2026-07-21T03:45:32.944Z,Aldo Isaac Rivas Guerra,Masculino,18-22,3,5,1,5,1,5,4,2,4,3,3,4,3,3,2,3,3,4,3,3,2,2,4,5,-10,2,-2,-1,ISFP
2026-07-11T17:15:17.161000+00:00,Tomas Aguilar Vega,Masculino,18-22,1,4,3,4,2,4,1,3,4,4,3,5,3,5,1,5,1,3,5,4,5,2,4,3,-6,-4,-8,5,INFJ
2026-07-22T02:25:20.671000+00:00,Carlos Morales Gutierrez,Femenino,18-22,2,1,5,1,5,1,5,3,4,2,5,3,3,4,5,5,4,5,4,4,5,2,4,1,9,6,-2,6,ESFJ
2026-07-14T12:57:22.619000+00:00,Pedro Romero Alvarez,Otro,18-22,1,4,1,5,3,5,4,2,4,5,3,5,2,2,2,3,1,5,4,4,5,3,3,3,-9,-1,-5,2,INFJ
2026-07-20T02:56:58.762000+00:00,Martina Ramos Diaz,Femenino,23-27,4,4,5,3,4,3,3,2,4,2,2,3,1,3,5,2,5,1,5,1,5,4,5,3,3,2,5,7,ESTJ
2026-07-13T10:02:20.203000+00:00,Emilia Jimenez Sanchez,Femenino,18-22,3,5,3,2,2,4,2,3,3,4,4,4,3,3,2,2,3,4,4,3,5,2,3,3,-3,-2,-1,4,INFJ
2026-07-20T23:33:38.529000+00:00,Sara Medina Silva,Otro,18-22,3,5,2,5,4,4,4,4,5,3,5,5,2,4,5,5,3,3,5,5,2,3,2,2,-5,2,-2,-1,ISFP
2026-07-25T10:09:30.205000+00:00,Ximena Ruiz Reyes,Masculino,33+,1,2,5,5,1,3,3,2,1,5,5,5,3,1,4,5,5,3,3,3,2,3,4,3,-3,-3,3,0,INTJ
2026-07-12T23:56:20.950000+00:00,Miguel Fernandez Perez,Masculino,23-27,3,5,4,4,2,5,5,3,5,1,5,5,5,5,2,2,1,5,1,5,2,2,3,4,-5,6,-4,-5,ISFP
2026-07-17T00:54:06.193000+00:00,Mariana Morales Garcia,Femenino,18-22,2,4,2,1,3,5,3,2,5,2,3,1,3,3,5,4,4,3,3,2,4,3,2,3,-3,6,2,1,ISTJ
2026-07-15T07:15:20.641000+00:00,Carlos Mendez Alvarez,Femenino,23-27,4,3,3,4,2,4,1,2,4,2,3,1,2,1,1,5,5,2,5,1,4,2,5,2,-2,3,0,9,ISTJ
2026-07-26T20:34:59.501000+00:00,Fernando Acosta Ortiz,Femenino,18-22,3,5,2,3,2,5,4,3,3,3,3,3,3,2,2,4,5,2,3,2,4,3,4,1,-6,1,2,5,ISTJ
2026-07-13T02:13:32.131000+00:00,Alejandro Gomez Ramos,Femenino,28-32,2,3,4,4,5,4,1,4,3,4,5,2,3,1,3,3,4,3,2,5,2,1,5,5,0,-1,3,-2,ENTP
2026-07-19T23:46:37.003000+00:00,Zoe Alvarez Rojas,Femenino,33+,3,5,2,5,3,3,5,4,2,3,3,2,5,2,3,3,4,2,4,4,4,5,5,4,-5,1,5,0,ISTJ
2026-07-24T05:05:18.617000+00:00,Gabriel Hernandez Vasquez,Masculino,18-22,4,3,3,5,4,4,3,3,3,5,3,3,3,5,3,2,5,4,2,2,1,3,4,4,-1,-2,0,-2,INTP
2026-07-24T22:47:32.753000+00:00,Regina Fernandez Romero,Femenino,18-22,2,4,4,5,3,5,5,2,4,3,3,4,3,4,5,3,2,3,2,3,3,3,3,1,-5,3,0,1,ISTJ
2026-07-24T18:13:56.881000+00:00,Valentina Perez Cruz,Femenino,18-22,5,2,1,4,4,4,4,1,4,2,3,2,4,1,3,3,3,4,3,3,5,5,3,1,0,6,2,2,ESTJ
2026-07-22T20:21:17.161000+00:00,Pedro Ramirez Chavez,Masculino,18-22,1,3,3,5,4,3,2,4,5,5,1,5,4,4,3,5,2,4,5,5,4,3,3,3,-3,-6,-4,1,INFJ
2026-07-25T03:46:38.529000+00:00,Luciana Castro Morales,Otro,18-22,2,4,3,4,3,4,3,4,4,4,4,3,1,4,5,5,2,5,5,3,3,3,2,3,-4,0,-6,1,ISFJ
2026-07-14T19:59:11.506000+00:00,Ana Delgado Delgado,Masculino,18-22,2,1,3,3,2,4,3,3,1,3,3,3,2,3,2,5,4,1,3,2,5,5,5,1,-1,-2,-1,5,INFJ
2026-07-19T19:25:06.193000+00:00,Sofia Guzman Vargas,Femenino,18-22,4,5,1,2,1,4,4,3,5,4,3,2,1,4,5,4,3,3,5,2,4,1,2,3,-5,3,-2,5,ISFJ
2026-07-25T18:51:04.462000+00:00,Sara Rios Mendez,Masculino,23-27,5,2,5,4,2,1,2,4,3,2,1,3,1,2,3,1,2,1,4,4,4,2,3,5,5,-3,2,0,ENTJ
2026-07-14T11:37:32.944000+00:00,Santiago Cruz Munoz,Masculino,18-22,4,5,1,4,1,5,3,2,5,3,3,4,4,4,3,2,2,5,4,4,3,2,4,4,-8,2,-2,1,ISFJ
2026-07-20T09:03:32.753000+00:00,Emilia Salazar Medina,Femenino,18-22,3,5,2,4,2,5,4,3,4,1,5,4,4,4,4,4,1,3,3,4,4,3,2,1,-7,5,-2,1,ISFJ
2026-07-23T18:02:12.944000+00:00,Renata Hernandez Ruiz,Masculino,18-22,5,3,4,4,3,4,5,2,5,2,5,4,2,5,5,3,4,5,5,1,5,5,5,1,1,7,-2,8,ESFJ
2026-07-24T06:12:38.529000+00:00,Julieta Guzman Chavez,Otro,18-22,2,3,3,3,3,3,2,4,4,3,3,3,2,5,4,5,3,4,4,3,4,1,3,2,-1,-1,-5,5,INFJ
2026-07-13T23:49:15.831000+00:00,Ana Sanchez Vasquez,Masculino,18-22,3,5,3,5,2,5,4,2,3,4,4,5,3,4,3,4,5,3,2,4,5,5,3,5,-7,0,0,-4,ISTP
2026-07-23T16:19:15.831000+00:00,Eduardo Jimenez Pena,Masculino,18-22,2,5,2,5,2,4,2,4,4,3,3,3,3,5,3,3,4,5,1,5,3,5,2,4,-8,-1,-3,-8,INFP
2026-07-16T20:26:11.506000+00:00,Carlos Torres Guerrero,Masculino,18-22,1,1,1,3,1,4,3,4,1,4,1,3,2,3,1,3,3,1,3,2,5,5,5,1,-5,-6,-1,5,INFJ
2026-07-21T15:23:03.277000+00:00,Sofia Castillo Gomez,Masculino,18-22,1,5,3,4,1,5,2,3,4,3,4,5,3,5,1,5,2,5,1,1,3,2,1,2,-9,-1,-9,0,INFJ
2026-07-17T14:31:04.989000+00:00,Eduardo Acosta Navarro,Femenino,18-22,2,4,1,1,4,5,3,3,5,4,1,5,2,1,3,2,2,1,3,3,2,4,4,1,-3,-3,3,1,INTJ
2026-07-14T00:58:36.976000+00:00,Valentina Rodriguez Rojas,Femenino,18-22,4,2,5,5,3,3,2,2,5,3,1,5,2,5,4,1,4,5,3,5,3,1,1,5,2,-2,-1,-4,ENFP
2026-07-25T23:59:32.753000+00:00,Julieta Aguilar Ortiz,Femenino,18-22,2,5,2,5,1,4,3,2,2,1,4,5,4,2,5,4,2,1,4,3,4,3,2,1,-9,1,4,3,ISTJ
2026-07-25T07:37:25.399000+00:00,Fernando Ortiz Rojas,Masculino,18-22,5,3,5,2,1,4,2,1,4,1,4,2,1,5,3,5,4,2,5,1,4,3,3,2,2,6,-4,6,ESFJ
2026-07-24T10:20:58.565000+00:00,Samantha Jimenez Rojas,Femenino,33+,2,4,5,5,1,5,5,3,3,2,4,5,3,2,4,4,3,3,5,3,5,4,2,3,-6,2,1,2,ISTJ
2026-07-20T11:25:15.831000+00:00,Eduardo Ramos Ortiz,Masculino,18-22,1,5,3,4,2,5,3,4,3,3,4,3,2,4,4,4,5,5,3,3,4,4,4,5,-8,0,-2,-1,ISFP
2026-07-19T17:16:27.487000+00:00,Tomas Rodriguez Guerrero,Femenino,18-22,2,2,5,2,4,3,4,3,4,4,4,4,2,3,5,3,3,2,5,3,3,1,4,3,4,1,2,5,ESTJ
2026-07-22T17:12:48.826000+00:00,Natalia Garcia Ruiz,Femenino,18-22,4,5,1,5,1,5,3,2,4,3,5,2,3,4,2,2,5,3,2,3,5,2,5,3,-9,5,1,4,ISTJ
2026-07-26T14:40:06.193000+00:00,Julieta Hernandez Torres,Femenino,18-22,4,5,2,1,2,5,2,3,5,4,3,2,3,3,5,3,3,3,5,4,4,2,3,2,-3,1,2,4,ISTJ
2026-07-13T17:48:22.619000+00:00,David Chavez Mendoza,Otro,18-22,1,5,1,5,4,5,4,3,3,4,3,3,3,2,3,3,1,4,4,4,3,3,4,3,-9,0,-2,1,ISFJ
2026-07-18T18:34:10.374000+00:00,Diego Rodriguez Cruz,Femenino,18-22,4,1,3,2,3,1,1,3,3,4,5,1,4,1,5,3,3,3,5,4,1,1,5,1,6,1,5,5,ESTJ
2026-07-24T23:14:03.080000+00:00,Daniel Delgado Ruiz,Femenino,18-22,5,4,3,4,2,5,5,2,1,4,2,1,3,5,2,4,2,2,2,4,3,3,3,1,-3,1,-4,0,ISFJ
2026-07-12T00:10:43.226000+00:00,Zoe Rojas Hernandez,Masculino,18-22,2,4,1,4,1,5,1,3,5,4,1,5,3,5,2,4,3,2,4,5,4,2,5,4,-9,-5,-3,2,INFJ
2026-07-25T20:44:03.080000+00:00,Elena Castro Sanchez,Femenino,18-22,4,2,2,5,2,5,5,1,2,4,2,1,2,3,2,5,2,4,3,2,4,3,2,2,-4,3,-6,2,ISFJ
2026-07-15T09:36:37.003000+00:00,Mia Ortiz Herrera,Femenino,33+,2,5,2,5,1,2,5,3,1,3,4,2,4,4,3,4,4,2,5,4,3,3,5,4,-7,2,1,2,ISTJ
2026-07-27T15:38:03.277000+00:00,Zoe Ramirez Rojas,Masculino,18-22,2,5,5,5,1,5,3,4,5,4,4,4,1,5,1,5,2,4,2,1,4,2,1,1,-7,0,-10,3,ISFJ
2026-07-23T01:00:38.572000+00:00,Mia Rivera Rodriguez,Masculino,18-22,3,2,4,4,1,4,2,4,4,4,5,2,4,3,5,4,4,5,4,2,4,3,5,3,-2,1,1,5,ISTJ
2026-07-19T05:05:28.818000+00:00,Gabriel Vega Aguilar,Masculino,18-22,5,5,3,2,4,1,5,4,5,2,3,1,5,1,4,3,3,4,5,1,3,2,4,1,4,6,4,8,ESTJ
2026-07-20T12:51:01.471000+00:00,Jorge Gonzalez Gutierrez,Masculino,18-22,3,5,4,3,3,3,4,5,4,2,3,2,2,3,4,5,2,4,3,2,2,4,4,2,-1,2,-4,1,ISFJ
2026-07-15T11:29:11.506000+00:00,Sara Rivera Rios,Masculino,18-22,1,2,2,4,1,5,2,3,2,4,3,5,1,5,1,5,4,2,2,1,5,4,5,2,-7,-5,-6,5,INFJ
2026-07-16T00:51:09.634000+00:00,Daniel Ruiz Guzman,Masculino,23-27,4,3,5,3,1,5,5,1,5,2,4,5,2,4,5,3,2,3,5,4,4,1,2,2,-1,6,-1,4,ISFJ
2026-07-25T19:27:34.267000+00:00,Tomas Medina Navarro,Femenino,18-22,3,4,1,3,2,4,5,1,5,1,4,3,4,1,4,2,4,2,4,3,4,1,5,2,-5,9,7,7,ISTJ
2026-07-17T12:01:10.723000+00:00,Luciana Ortiz Gonzalez,Masculino,18-22,3,4,4,5,1,5,4,5,4,5,2,5,5,1,5,1,5,1,5,1,4,3,5,3,-6,-5,12,7,INTJ
2026-07-18T23:48:11.506000+00:00,Gabriel Romero Delgado,Masculino,18-22,3,1,1,4,3,4,4,3,3,3,1,4,2,3,2,5,5,3,3,1,5,4,5,2,-2,-2,-2,6,INFJ
2026-07-14T05:37:15.831000+00:00,David Romero Castillo,Masculino,18-22,2,4,1,5,2,5,2,3,3,5,3,4,1,5,4,3,4,5,3,3,5,5,4,5,-9,-4,-4,-1,INFP
2026-07-20T04:39:32.944000+00:00,Emilio Cruz Ortiz,Masculino,18-22,2,4,1,4,1,4,5,3,5,2,3,4,2,2,2,2,4,3,2,4,1,2,5,5,-8,4,1,-3,ISTP
2026-07-22T04:00:25.651000+00:00,Diego Castillo Soto,Masculino,18-22,2,4,3,3,1,4,4,1,4,3,3,3,3,2,3,3,5,4,2,2,5,3,5,1,-5,4,2,6,ISTJ
2026-07-20T04:08:12.944000+00:00,Ana Perez Castillo,Masculino,18-22,3,4,3,4,5,4,4,1,5,1,4,3,3,5,4,3,4,4,4,2,5,5,5,1,-1,8,-1,6,ISFJ
2026-07-14T20:45:51.949000+00:00,Leonardo Delgado Aguilar,Femenino,18-22,3,5,2,4,2,4,4,2,5,1,5,1,3,1,4,5,1,1,4,3,5,2,5,2,-6,10,1,7,ISTJ
2026-07-23T15:39:37.003000+00:00,Tomas Romero Fernandez,Femenino,33+,3,5,2,4,3,4,4,3,1,3,4,4,4,3,5,4,3,3,5,2,3,5,3,3,-5,-1,2,1,INTJ
2026-07-22T00:54:20.950000+00:00,Fernanda Pena Chavez,Masculino,23-27,2,5,2,5,2,4,5,3,5,1,4,4,5,5,3,2,1,5,1,4,1,2,2,5,-8,6,-3,-7,ISFP
2026-07-21T12:44:32.753000+00:00,Natalia Delgado Guerrero,Femenino,18-22,1,5,4,5,2,5,4,2,4,1,3,5,3,4,4,3,1,3,2,5,3,4,3,3,-8,3,-2,-4,ISFP
2026-07-23T01:22:22.619000+00:00,Jorge Guzman Vasquez,Otro,18-22,1,4,1,5,2,5,4,2,2,5,2,3,3,2,4,4,2,4,3,5,3,2,5,4,-10,-2,-1,0,INFJ
2026-07-19T14:28:11.506000+00:00,Andres Chavez Guerrero,Masculino,18-22,2,2,1,3,2,5,4,4,3,4,2,4,2,5,2,5,5,2,4,1,4,5,5,1,-5,-3,-3,6,INFJ
2026-07-24T07:15:04.989000+00:00,Luis Guerrero Sanchez,Femenino,18-22,3,5,1,1,4,4,2,3,3,4,3,5,1,2,5,2,1,1,4,1,3,2,5,1,-2,-4,2,8,INTJ
2026-07-16T06:03:04.989000+00:00,Tomas Vargas Alvarez,Femenino,18-22,2,5,2,3,5,5,4,4,3,5,3,3,2,3,5,2,1,2,4,1,2,4,5,1,-4,-2,1,5,INTJ
2026-07-25T20:10:58.085000+00:00,Victoria Fernandez Romero,Masculino,18-22,4,5,4,2,2,3,5,2,3,5,4,4,3,5,4,5,5,4,4,4,2,1,4,1,0,1,-2,4,ESFJ
2026-07-27T09:40:34.267000+00:00,Natalia Ortiz Romero,Femenino,18-22,1,5,1,2,1,5,5,3,3,1,4,3,5,1,4,1,3,3,5,1,4,2,4,3,-9,5,7,7,ISTJ
2026-07-15T14:37:17.004000+00:00,Santiago Alvarez Rodriguez,Masculino,18-22,2,5,2,5,3,4,4,3,4,5,3,4,1,4,1,3,2,4,5,5,5,3,4,5,-7,-1,-7,1,INFJ
2026-07-14T06:14:30.205000+00:00,Sofia Herrera Rodriguez,Masculino,33+,2,2,4,3,1,5,4,3,3,5,5,5,4,1,5,4,5,3,3,5,2,2,2,3,-3,-1,6,-3,INTP
2026-07-20T18:08:58.762000+00:00,Andrea Fernandez Mendez,Femenino,23-27,3,2,3,4,4,1,5,2,3,4,3,3,1,4,4,1,4,2,3,1,5,4,3,1,3,2,2,5,ESTJ
2026-07-17T22:48:09.573000+00:00,Martina Silva Vargas,Masculino,18-22,5,3,1,2,2,4,3,4,4,4,2,4,4,5,3,3,3,4,3,4,5,5,5,3,-1,-3,-2,1,INFJ
2026-07-20T01:03:18.617000+00:00,Sebastian Rios Ortiz,Masculino,18-22,3,3,3,5,4,3,3,4,2,4,2,3,4,5,4,3,5,4,3,2,3,4,4,2,-1,-4,1,2,INTJ
2026-07-23T20:36:38.529000+00:00,Ana Sanchez Morales,Otro,18-22,4,4,3,3,4,2,3,5,5,5,3,4,3,5,4,5,3,5,3,5,2,2,2,3,2,-3,-5,-3,ENFP
2026-07-23T08:59:06.193000+00:00,Felipe Rojas Hernandez,Femenino,18-22,2,3,2,3,1,4,3,1,4,4,2,3,2,5,4,3,3,3,4,3,3,2,3,1,-5,1,-2,4,ISFJ
2026-07-23T09:15:34.267000+00:00,Tomas Gutierrez Rios,Femenino,18-22,2,4,1,3,2,5,5,3,4,2,4,1,4,1,4,1,4,2,5,1,2,1,5,3,-7,7,8,7,ISTJ
2026-07-14T04:36:23.103000+00:00,Alejandro Munoz Perez,Masculino,18-22,4,1,4,2,4,5,3,1,1,3,1,4,3,2,5,3,5,4,3,3,5,2,5,4,4,-3,4,4,ENTJ
